reporting_period,registrant_cik,registrant_name,series_name,series_id,series_category_name,class_name,class_id,investment_advisor,class_ticker_symbol,Subadvisor_name
31-Oct-17,1140869,MASTER PORTFOLIO TRUST,Government Portfolio,S000025611,Exempt Government,Government Portfolio,C000076728,Legg Mason Partners Fund Advisor LLC,,Western Asset Management Company
31-Oct-17,908823,PNC ADVANTAGE FUNDS,PNC Advantage Institutional Treasury Money Market Fund,S000026641,Treasury,Advisor Shares,C000079990,"PNC Capital Advisors, LLC",PAYXX,
31-Oct-17,908823,PNC ADVANTAGE FUNDS,PNC Advantage Institutional Treasury Money Market Fund,S000026641,Treasury,Institutional Shares,C000079991,"PNC Capital Advisors, LLC",PAIXX,
31-Oct-17,908823,PNC ADVANTAGE FUNDS,PNC Advantage Institutional Treasury Money Market Fund,S000026641,Treasury,Service Shares,C000079992,"PNC Capital Advisors, LLC",PAEXX,
31-Oct-17,863209,INVESTORS CASH TRUST,Deutsche Variable NAV Money Fund,S000026922,Prime,Capital Shares,C000081110,Deutsche Investment Management Americas Inc.,VNVXX,
31-Oct-17,863209,INVESTORS CASH TRUST,Deutsche Variable NAV Money Fund,S000026922,Prime,Institutional Shares,C000134585,Deutsche Investment Management Americas Inc.,VNIXX,
31-Oct-17,863209,INVESTORS CASH TRUST,Deutsche Central Cash Management Government Fund,S000027049,Exempt Government,Deutsche Central Cash Management Government Fund,C000081371,Deutsche Investment Management Americas Inc.,,
31-Oct-17,896162,DFA INVESTMENT TRUST CO,The DFA Short Term Investment Fund,S000028293,Prime,The DFA Short Term Investment Fund,C000086468,Dimensional Fund Advisors LP,,
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Municipal Cash Management Money Market Fund,S000028412,Other Tax Exempt,Institutional Class,C000086811,"Wells Fargo Funds Management, LLC",EMMXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Municipal Cash Management Money Market Fund,S000028412,Other Tax Exempt,Service Class,C000086812,"Wells Fargo Funds Management, LLC",EISXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Municipal Cash Management Money Market Fund,S000028412,Other Tax Exempt,Administrator Class,C000090330,"Wells Fargo Funds Management, LLC",WUCXX,"Wells Capital Management, Inc."
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Government Money Market Fund,S000031364,Exempt Government,Columbia Government Money Market Fund Class A,C000097504,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",IDSXX,
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Government Money Market Fund,S000031364,Exempt Government,Columbia Government Money Market Fund Class C,C000097506,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",RCCXX,
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Government Money Market Fund,S000031364,Exempt Government,Columbia Government Money Market Fund Class R,C000097508,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",RVRXX,
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Government Money Market Fund,S000031364,Exempt Government,Columbia Government Money Market Fund Institutional 2 Class,C000097509,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",CMRXX,
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Government Money Market Fund,S000031364,Exempt Government,Columbia Government Money Market Fund Class T,C000097510,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",RCWXX,
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Government Money Market Fund,S000031364,Exempt Government,Columbia Government Money Market Fund Institutional Class,C000097511,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",IDYXX,
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Government Money Market Fund,S000031364,Exempt Government,Columbia Government Money Market Fund Institutional 3 Class,C000173885,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",CGMXX,
31-Oct-17,,,Deutsche Government Cash Management Fund,S000032031,Exempt Government,Institutional Shares,C000099741,,BICXX,
31-Oct-17,,,Deutsche Government Cash Reserves Fund Institutional,S000032032,Exempt Government,Institutional Class,C000099742,,BIRXX,
31-Oct-17,1352280,Columbia Funds Series Trust II,Columbia Short-Term Cash Fund,S000032449,Prime,Columbia Short-Term Cash Fund,C000100156,"COLUMBIA MANAGEMENT INVESTMENT ADVISERS, LLC",,
31-Oct-17,1029068,ADVISORONE FUNDS,Milestone Treasury Obligations Fund,S000035162,Treasury,Milestone Treasury Obligations Fund Institutional Class Shares,C000108174,"CLS Investments, LLC",MTIXX,
31-Oct-17,1029068,ADVISORONE FUNDS,Milestone Treasury Obligations Fund,S000035162,Treasury,Milestone Treasury Obligations Fund Investor Class Shares,C000108175,"CLS Investments, LLC",MTOXX,
31-Oct-17,857156,CHARLES SCHWAB FAMILY OF FUNDS,Schwab Treasury Obligations Money Fund,S000036659,Exempt Government/Treasury,Value Advantage Shares,C000112046,"Charles Schwab Investment Management, Inc.",SNOXX,
31-Oct-17,857156,CHARLES SCHWAB FAMILY OF FUNDS,Schwab Treasury Obligations Money Fund,S000036659,Exempt Government/Treasury,Sweep Shares,C000112047,"Charles Schwab Investment Management, Inc.",SNTXX,
31-Oct-17,3794,"AB BOND FUND, INC.",AB Government Reserves Portfolio,S000040013,Exempt Government,Class 1,C000124139,AllianceBernstein LP.,AGRXX,
31-Oct-17,,,Western Asset Institutional U.S. Treasury Obligations Money Market Fund,S000041891,Exempt Government/Treasury,Institutional Shares,C000130074,,LUIXX,Western Asset Management Company
31-Oct-17,,,Western Asset Institutional U.S. Treasury Obligations Money Market Fund,S000041891,Exempt Government/Treasury,Administrative Shares,C000130075,,LAOXX,Western Asset Management Company
31-Oct-17,,,Western Asset Institutional U.S. Treasury Obligations Money Market Fund,S000041891,Exempt Government/Treasury,Investor Shares,C000130076,,LAIXX,Western Asset Management Company
31-Oct-17,1574742,TCG Cash Reserve Money Market Fund,TCG Cash Reserve Money Market Fund,S000041966,Prime,TCG Cash Reserve Money Market Fund Institutional Shares,C000130322,"Catalyst Capital Advisors, LLC",CRIXX,
31-Oct-17,1574745,TCG Daily Liquidity Money Market Fund,TCG Daily Liquidity Money Market Fund,S000041967,Prime,TCG Daily Liquidity Money Market Fund Institution Shares,C000130323,"Catalyst Capital Advisors, LLC",DLIXX,
31-Oct-17,1574746,TCG Financial Series Trust III,TCG Liquid Assets Money Market Fund,S000041968,Prime,TCG Liquid Assets Money Market Fund Institutional Shares,C000130324,"Catalyst Capital Advisors, LLC",LSIXX,
31-Oct-17,1574748,TCG Financial Series Trust IV,TCG Liquidity Plus Money Market Fund,S000041969,Prime,TCG Liquidity Plus Money Market Fund Institutional Shares,C000130325,"Catalyst Capital Advisors, LLC",LPIXX,
31-Oct-17,1574749,TCG Advantage Money Market Fund,TCG Advantage Money Market Fund,S000041970,Prime,TCG Advantage Money Market Fund Institutional Shares,C000130326,"Catalyst Capital Advisors, LLC",GAIXX,
31-Oct-17,1574750,TCG Financial Series Trust VI,TCG Primary Liquidity Money Market Fund,S000041971,Prime,TCG Primary Liquidity Money Market Fund Institutional Shares,C000130327,"Catalyst Capital Advisors, LLC",GQIXX,
